27.154.146.8,23470,福建厦门,1.429,0.285,HTTP
218.66.151.138,34526,福建厦门,0.941,0.188,HTTP
106.111.179.188,8118,广东,1.134,0.226,HTTP
182.38.224.38,8998,山东滨州,0.698,0.139,HTTP
121.12.42.12,61234,广东江门市新会区,0.215,0.043,HTTPS
59.58.241.90,32726,福建龙岩,0.861,0.172,HTTP
180.122.152.221,37817,江苏泰州,0.493,0.098,HTTP
115.215.49.190,43445,浙江宁波,1.431,0.286,HTTPS
60.169.220.27,43895,安徽,0.205,0.041,HTTPS
114.231.15.97,28204,江苏南通,0.504,0.1,HTTPS
222.71.125.101,35200,上海,0.526,0.105,HTTPS
119.164.181.239,8118,山东济南,0.092,0.018,HTTP
144.255.116.168,8118,山东,0.129,0.025,HTTPS
118.80.216.7,8118,山西阳泉,0.295,0.059,HTTP
115.221.116.98,23401,浙江温州,1.256,0.251,HTTPS
124.94.202.236,4367,辽宁阜新,0.161,0.032,HTTPS
123.185.129.143,8118,辽宁大连,0.856,0.171,HTTP
180.127.133.148,808,江苏连云港,0.188,0.037,HTTP
180.106.231.232,8118,江苏苏州,0.306,0.061,HTTPS
121.204.165.211,8118,福建厦门,0.771,0.154,HTTP
121.49.126.10,80,四川成都,0.536,0.107,HTTP
111.155.116.196,8123,北京,0.405,0.081,HTTP
122.138.138.49,80,吉林白山,0.141,0.028,HTTPS
123.163.82.184,22772,河南新乡,1.529,0.305,HTTP
115.221.117.37,27357,浙江温州,0.541,0.108,HTTP
106.46.92.66,48085,UNKNOW,1.324,0.264,HTTPS
182.112.135.33,80,河南周口,0.869,0.173,HTTP
101.224.71.53,47777,上海,1.144,0.228,HTTP
113.120.132.122,8118,山东济宁,1.656,0.331,HTTP
125.113.253.226,46800,浙江金华,1.072,0.214,HTTPS
49.87.146.60,33856,江苏淮安,0.147,0.029,HTTPS
125.109.199.41,38183,浙江温州,0.179,0.035,HTTPS
121.12.42.156,61234,广东江门市新会区,0.227,0.045,HTTPS
49.85.0.25,26235,江苏泰州,0.212,0.042,HTTPS
114.102.45.112,8118,安徽马鞍山,0.162,0.032,HTTPS
110.73.6.138,8123,广西防城港,0.532,0.106,HTTPS
110.73.0.225,8123,广西防城港,0.492,0.098,HTTP
180.122.145.110,32540,江苏泰州,0.357,0.071,HTTP
120.40.134.127,41315,福建莆田,1.52,0.304,HTTPS
180.122.155.126,45082,江苏泰州,1.98,0.396,HTTPS
180.139.161.228,8118,广西南宁,0.277,0.055,HTTP
120.40.134.231,20791,福建莆田,1.282,0.256,HTTP
113.121.180.137,38528,山东,1.363,0.272,HTTPS
222.85.19.220,49001,河南许昌,1.09,0.218,HTTP
220.191.82.253,30604,浙江杭州,0.702,0.14,HTTPS
115.217.253.250,27199,浙江宁波,0.153,0.03,HTTPS
115.221.120.228,32622,浙江温州,1.938,0.387,HTTPS
119.53.162.116,8080,吉林长春,0.096,0.019,HTTPS
121.12.42.121,61234,广东江门市新会区,0.228,0.045,HTTPS
60.169.216.102,41878,安徽,0.157,0.031,HTTPS
182.47.195.110,80,山东青岛,1.142,0.228,HTTPS
117.69.97.152,24705,安徽宿州,0.205,0.041,HTTPS
123.171.5.67,63909,山东聊城,0.591,0.118,HTTP
114.239.151.41,808,江苏宿迁市泗阳县,0.264,0.052,HTTPS
220.163.133.169,8118,云南昆明,0.34,0.068,HTTP
171.39.42.137,8123,广西百色,0.677,0.135,HTTP
218.58.115.171,80,山东淄博,0.094,0.018,HTTP
114.239.147.93,43185,江苏宿迁市泗阳县,1.35,0.27,HTTP
118.76.207.26,80,山西晋中,0.128,0.025,HTTP
114.239.250.32,40725,江苏宿迁市泗阳县,0.266,0.053,HTTP
27.13.60.238,8118,重庆,1.187,0.237,HTTP
121.236.197.10,8118,江苏苏州,0.365,0.073,HTTP
121.205.9.141,30250,福建泉州,0.244,0.048,HTTPS
121.12.42.48,61234,广东江门市新会区,0.311,0.062,HTTPS
124.89.33.59,53281,陕西渭南,0.11,0.022,HTTPS
115.200.9.156,8118,浙江杭州,0.147,0.029,HTTP
115.215.50.134,46628,浙江宁波,0.248,0.049,HTTPS
124.16.110.243,8998,北京,0.032,0.006,HTTP
220.179.210.117,808,安徽铜陵,0.35,0.07,HTTPS
120.37.172.143,38151,福建泉州,0.42,0.084,HTTPS
110.188.98.112,8118,四川成都,0.277,0.055,HTTPS
110.73.5.216,8123,广西防城港,0.388,0.077,HTTP
60.175.212.129,49719,安徽宿州,0.175,0.035,HTTPS
111.122.113.114,8998,贵州安顺,0.384,0.076,HTTP
60.169.222.183,26339,安徽,1.506,0.301,HTTPS
125.109.197.210,46689,浙江温州,0.581,0.116,HTTPS
171.14.210.140,30458,河南,0.097,0.019,HTTPS
171.14.210.140,30458,河南,0.374,0.074,HTTP
121.31.101.43,8123,广西防城港,1.441,0.288,HTTP
49.81.250.174,8118,江苏徐州,0.228,0.045,HTTPS
180.119.65.33,808,江苏扬州,0.261,0.052,HTTPS
115.213.251.114,39045,浙江丽水,1.535,0.307,HTTP
1.199.192.44,46633,河南新乡,0.269,0.053,HTTPS
122.4.29.22,20244,山东济南,0.347,0.069,HTTPS
125.109.193.220,47896,浙江温州,1.649,0.329,HTTP
27.22.63.143,808,湖北襄阳,0.524,0.104,HTTPS
113.89.4.234,8118,广东深圳,1.197,0.239,HTTPS
110.73.7.111,8123,广西防城港,0.492,0.098,HTTP
110.73.53.80,8123,广西南宁,0.749,0.149,HTTPS
125.109.198.138,29064,浙江温州,0.295,0.059,HTTPS
180.115.10.162,25408,江苏常州,0.248,0.049,HTTPS
49.87.177.122,38500,江苏淮安,1.797,0.359,HTTPS
180.122.145.161,38726,江苏泰州,1.964,0.392,HTTP
121.204.165.84,8118,福建厦门,0.446,0.089,HTTP
121.204.165.235,8118,福建厦门,0.176,0.035,HTTP
114.226.160.157,33282,江苏常州,0.83,0.166,HTTP
115.221.123.29,23033,浙江温州,1.276,0.255,HTTP
182.90.81.216,80,广西梧州,0.329,0.065,HTTP
121.31.71.131,8123,广西梧州,0.259,0.051,HTTPS
121.31.100.73,8123,广西防城港,0.391,0.078,HTTP
110.73.0.255,8123,广西防城港,0.628,0.125,HTTP
110.73.3.45,8123,广西防城港,0.39,0.078,HTTP
110.73.31.208,8123,广西防城港,0.985,0.197,HTTP
171.38.78.215,8123,广西玉林,0.65,0.13,HTTP
110.73.4.216,8123,广西防城港,0.526,0.105,HTTP
110.85.89.177,34691,福建莆田,1.816,0.363,HTTPS
218.81.157.123,36907,上海,0.199,0.039,HTTPS
1.24.154.236,80,内蒙古鄂尔多斯,0.596,0.119,HTTPS
110.184.172.108,8118,四川成都,0.29,0.058,HTTP
117.95.83.177,42063,江苏淮安,0.629,0.125,HTTPS
122.72.32.74,80,甘肃,0.412,0.082,HTTP
122.72.32.88,80,甘肃,0.41,0.082,HTTP
117.93.95.147,8118,江苏盐城,0.143,0.028,HTTPS
121.12.42.6,61234,广东江门市新会区,0.224,0.044,HTTPS
222.79.119.227,36312,福建厦门,1.415,0.283,HTTPS
121.12.42.147,61234,广东江门市新会区,0.217,0.043,HTTPS
123.149.162.62,24032,河南洛阳,0.158,0.031,HTTP
110.73.51.133,8123,广西南宁,0.644,0.128,HTTPS
111.155.116.207,8123,北京,0.46,0.092,HTTP
114.104.170.216,808,安徽黄山,0.149,0.029,HTTPS
175.42.101.29,8118,福建宁德,0.26,0.052,HTTPS
113.137.6.207,80,陕西西安,0.137,0.027,HTTP
120.32.138.230,20036,福建厦门,0.886,0.177,HTTPS
110.73.0.25,8123,广西防城港,0.324,0.064,HTTPS
27.40.149.113,61234,广东湛江,1.069,0.213,HTTP
120.39.114.77,21917,福建厦门,0.576,0.115,HTTP
121.232.184.140,34939,江苏镇江,1.387,0.277,HTTPS
218.3.195.199,40624,江苏徐州,1.371,0.274,HTTP
222.93.224.81,35068,江苏苏州,0.7,0.14,HTTPS
114.230.125.234,39635,江苏扬州,0.755,0.151,HTTP
180.104.82.171,24442,江苏苏州,1.249,0.249,HTTPS
180.122.149.211,42180,江苏泰州,0.177,0.035,HTTPS
114.230.125.234,39635,江苏扬州,1.102,0.22,HTTPS
117.28.160.250,47474,福建厦门,0.911,0.182,HTTP
183.52.105.86,48684,广东,1.665,0.333,HTTPS
60.167.132.49,808,安徽芜湖,0.303,0.06,HTTPS
27.40.143.216,61234,广东湛江,0.711,0.142,HTTPS
123.163.161.1,808,河南三门峡,0.233,0.046,HTTPS
125.109.193.177,32820,浙江温州,1.702,0.34,HTTPS
110.87.250.12,24859,福建福州,1.222,0.244,HTTPS
117.28.145.96,21400,福建厦门,0.742,0.148,HTTPS
110.89.133.217,41004,福建,0.478,0.095,HTTPS
222.71.89.158,35966,上海,0.158,0.031,HTTPS
115.215.49.138,31337,浙江宁波,0.159,0.031,HTTPS
115.221.118.79,43074,浙江温州,1.27,0.254,HTTP
180.155.136.255,37333,上海,0.816,0.163,HTTP
115.221.118.79,43074,浙江温州,0.505,0.101,HTTPS
180.155.136.255,37333,上海,0.093,0.018,HTTPS
182.112.192.45,80,河南周口,1.183,0.236,HTTPS
27.184.124.175,8118,河北石家庄,0.063,0.012,HTTP
60.169.216.131,35992,安徽,0.709,0.141,HTTPS
125.109.197.145,46147,浙江温州,1.308,0.261,HTTP
36.99.206.177,808,浙江,1.875,0.375,HTTPS
60.175.213.165,45992,安徽宿州,0.151,0.03,HTTP
125.78.6.16,28218,福建泉州,0.242,0.048,HTTPS
180.112.36.7,30590,江苏无锡,1.477,0.295,HTTPS
125.109.194.236,26240,浙江温州,0.43,0.086,HTTPS
180.115.14.101,28781,江苏常州,0.411,0.082,HTTPS
115.203.185.100,36424,浙江台州,0.713,0.142,HTTPS
123.161.155.161,40847,河南许昌,1.132,0.226,HTTPS
180.122.150.56,20017,江苏泰州,0.593,0.118,HTTPS
59.40.69.143,8010,广东深圳市宝安区,0.163,0.032,HTTP
219.130.39.55,53281,广东东莞,0.222,0.044,HTTPS
123.163.130.218,47612,河南三门峡,1.242,0.248,HTTP
114.230.218.149,808,江苏扬州,0.674,0.134,HTTPS
110.72.28.207,8123,广西贵港,1.503,0.3,HTTP
114.226.163.30,30390,江苏常州,0.188,0.037,HTTPS
180.155.131.220,24579,上海,0.139,0.027,HTTPS
115.215.51.78,40218,浙江宁波,0.222,0.044,HTTPS
101.28.135.132,80,河北,0.078,0.015,HTTPS
114.229.33.26,27133,江苏镇江,1.52,0.304,HTTP
115.226.153.23,28719,浙江丽水,0.492,0.098,HTTP
121.226.153.85,22602,江苏盐城,0.356,0.071,HTTP
119.5.177.169,4386,四川乐山,0.174,0.034,HTTPS
119.5.177.136,53979,四川乐山,0.2,0.04,HTTPS
117.28.145.205,36689,福建厦门,1.505,0.301,HTTPS
120.32.137.115,31503,福建厦门,0.57,0.114,HTTP
180.155.133.12,22469,上海,1.156,0.231,HTTPS
114.239.1.149,27204,江苏宿迁,0.205,0.041,HTTPS
49.85.1.54,29641,江苏泰州,0.998,0.199,HTTPS
144.255.14.54,36026,山东,1.452,0.29,HTTPS
110.51.199.81,80,山西大同,1.082,0.216,HTTPS
114.234.214.27,40172,江苏徐州,0.408,0.081,HTTPS
115.221.115.239,25857,浙江温州,0.828,0.165,HTTP
180.115.9.212,47540,江苏常州,0.23,0.046,HTTPS
222.89.74.229,46641,河南新乡,1.97,0.394,HTTP
110.51.135.42,80,山西大同,1.087,0.217,HTTP
180.155.143.142,46894,上海,0.165,0.033,HTTP
121.12.42.92,61234,广东江门市新会区,0.293,0.058,HTTP
218.5.160.43,38524,福建泉州,0.192,0.038,HTTP
222.79.117.3,44285,福建厦门,0.479,0.095,HTTP
125.78.104.23,20698,福建泉州,0.184,0.036,HTTPS
114.230.106.119,49294,江苏扬州,0.32,0.064,HTTPS
122.5.131.81,44593,山东德州,0.179,0.035,HTTPS
171.12.165.235,47097,河南,0.217,0.043,HTTPS
123.55.185.183,34959,河南三门峡,0.112,0.022,HTTPS
110.72.19.208,8123,广西贵港,0.61,0.122,HTTPS
49.77.211.36,45245,江苏,1.781,0.356,HTTPS
49.85.12.148,42367,江苏泰州,0.785,0.157,HTTPS
49.85.12.148,42367,江苏泰州,0.159,0.031,HTTP
222.79.176.125,37693,福建泉州,0.245,0.049,HTTPS
222.141.15.186,8118,河南洛阳,0.116,0.023,HTTPS
49.73.100.36,8118,江苏苏州,1.293,0.258,HTTP
27.22.7.246,3128,湖北襄阳,0.203,0.04,HTTPS
60.169.216.157,30815,安徽,0.193,0.038,HTTP
115.202.68.75,21898,浙江台州,1.569,0.313,HTTP
180.122.153.59,34927,江苏泰州,0.156,0.031,HTTP
60.167.132.171,808,安徽芜湖,0.676,0.135,HTTPS
180.122.150.35,32035,江苏泰州,1.414,0.282,HTTPS
110.73.48.121,8123,广西南宁,1.304,0.26,HTTP
114.224.86.145,40004,江苏无锡,1.656,0.331,HTTPS
110.73.7.142,8123,广西防城港,0.768,0.153,HTTP
125.109.198.191,47859,浙江温州,1.138,0.227,HTTPS
110.73.32.114,8123,广西防城港,0.308,0.061,HTTPS
117.28.144.240,37403,福建厦门,1.229,0.245,HTTP
180.115.3.159,24314,江苏常州,1.573,0.314,HTTP
180.115.3.159,24314,江苏常州,1.104,0.22,HTTPS
218.73.132.110,32008,浙江温州,0.454,0.09,HTTP
120.10.55.77,80,河北沧州,0.067,0.013,HTTPS
171.38.40.245,8123,广西玉林,0.264,0.052,HTTP
110.72.19.131,8123,广西贵港,0.276,0.055,HTTP
222.163.214.90,8118,吉林,0.162,0.032,HTTPS
110.72.40.210,8123,广西贵港,0.98,0.196,HTTP
110.73.3.188,8123,广西防城港,1.489,0.297,HTTPS
110.72.20.217,8123,广西贵港,0.435,0.087,HTTPS
182.90.68.141,8123,广西梧州,0.978,0.195,HTTPS
171.37.152.154,8123,广西,0.716,0.143,HTTP
110.73.35.30,8123,广西防城港,0.336,0.067,HTTP
222.79.117.176,49527,福建厦门,1.097,0.219,HTTP
60.167.132.24,41189,安徽芜湖,0.557,0.111,HTTP
183.189.60.168,80,山西,1.088,0.217,HTTP
111.155.116.247,8123,北京,0.42,0.084,HTTP
220.162.4.30,48248,福建泉州,0.174,0.034,HTTPS
117.84.205.140,8118,江苏无锡,0.159,0.031,HTTP
117.69.99.171,46242,安徽宿州,0.15,0.03,HTTPS
218.14.142.168,37548,广东江门市新会区,0.566,0.113,HTTP
115.218.83.192,80,浙江温州,1.419,0.283,HTTPS
115.203.162.246,20964,浙江台州,0.181,0.036,HTTPS
115.221.115.185,30197,浙江温州,0.328,0.065,HTTPS
110.73.28.85,8123,广西防城港,0.517,0.103,HTTP
59.46.96.28,8080,辽宁大连,0.328,0.065,HTTP
110.73.43.217,8123,广西南宁,0.359,0.071,HTTPS
111.155.116.215,8123,北京,1.808,0.361,HTTP
180.115.13.80,35457,江苏常州,0.285,0.057,HTTPS
49.85.12.121,27716,江苏泰州,0.207,0.041,HTTPS
218.66.151.109,43913,福建厦门,1.208,0.241,HTTP
49.85.11.125,36407,江苏泰州,0.153,0.03,HTTP
218.66.144.220,26960,福建厦门,1.669,0.333,HTTPS
49.85.10.162,28874,江苏泰州,1.179,0.235,HTTPS
27.154.146.153,25236,福建厦门,0.231,0.046,HTTP
27.18.145.196,808,湖北武汉,0.236,0.047,HTTP
60.169.221.87,42500,安徽,0.149,0.029,HTTP
110.87.7.88,34849,福建厦门,1.213,0.242,HTTPS
121.204.165.35,8118,福建厦门,0.434,0.086,HTTP
36.102.62.45,80,浙江,0.11,0.022,HTTP
180.118.243.174,61234,江苏镇江,0.415,0.083,HTTPS
110.73.1.111,8123,广西防城港,0.285,0.057,HTTP
120.42.122.159,41197,福建厦门,0.234,0.046,HTTP
49.64.238.149,47254,江苏苏州,0.743,0.148,HTTPS
180.155.140.35,47715,上海,0.12,0.024,HTTPS
180.122.154.236,49870,江苏泰州,0.166,0.033,HTTPS
110.73.54.133,8123,广西南宁,1.184,0.236,HTTPS
1.196.141.195,808,河南商丘,0.538,0.107,HTTP
27.159.125.151,8118,福建莆田,0.181,0.036,HTTP
110.89.133.163,44162,福建,0.22,0.044,HTTPS
123.55.176.173,25889,河南三门峡,1.297,0.259,HTTPS
1.199.195.195,40435,河南新乡,0.952,0.19,HTTPS
1.195.122.81,20694,河南焦作,1.116,0.223,HTTPS
171.39.29.221,8123,广西百色,1.7,0.34,HTTPS
123.163.164.155,48905,河南三门峡,1.04,0.208,HTTP
171.13.37.146,808,河南,0.983,0.196,HTTP
114.101.133.50,48439,安徽淮南,0.177,0.035,HTTP
114.239.147.99,808,江苏宿迁市泗阳县,0.212,0.042,HTTP
119.23.213.76,8080,UNKNOW,0.144,0.028,HTTPS
59.40.69.73,8010,广东深圳市宝安区,0.178,0.035,HTTPS
49.64.103.196,44074,江苏苏州,1.774,0.354,HTTPS
60.169.220.213,28481,安徽,0.191,0.038,HTTPS
123.162.201.88,39428,河南,1.344,0.268,HTTP
121.12.42.181,61234,广东江门市新会区,0.322,0.064,HTTP
121.12.42.10,61234,广东江门市新会区,0.226,0.045,HTTPS
117.69.2.252,20037,安徽淮南,0.13,0.026,HTTPS
1.195.10.101,34401,河南新乡,0.127,0.025,HTTPS
120.42.125.1,28771,福建厦门,1.244,0.248,HTTPS
115.217.254.189,30134,浙江宁波,0.16,0.032,HTTPS
180.122.155.128,33103,江苏泰州,0.284,0.056,HTTPS
144.12.30.69,4382,山东,1.238,0.247,HTTPS
180.120.200.240,43902,江苏南通,1.817,0.363,HTTPS
110.73.52.34,8123,广西南宁,0.607,0.121,HTTP
113.107.161.44,808,广东潮州,0.244,0.048,HTTPS
180.172.217.173,34599,上海,0.162,0.032,HTTPS
42.231.1.1,80,河南,0.128,0.025,HTTPS
115.221.127.232,41445,浙江温州,1.402,0.28,HTTP
123.55.191.158,808,河南三门峡,0.32,0.064,HTTPS
113.249.159.135,8118,重庆,0.48,0.096,HTTPS
183.63.223.2,63000,广东东莞,0.177,0.035,HTTP
114.89.157.106,8118,上海,0.145,0.029,HTTPS
125.78.104.243,37656,福建泉州,1.441,0.288,HTTP
171.13.37.235,808,河南,1.31,0.262,HTTPS
180.122.154.118,22512,江苏泰州,0.419,0.083,HTTP
121.12.42.50,61234,广东江门市新会区,0.229,0.045,HTTPS
115.211.59.117,8118,浙江金华,0.199,0.039,HTTP
180.127.149.107,808,江苏连云港,0.901,0.18,HTTP
60.182.236.230,37150,浙江金华,0.203,0.04,HTTPS
121.31.102.45,8123,广西防城港,0.349,0.069,HTTP
60.23.40.20,80,辽宁锦州,0.765,0.153,HTTPS
220.166.243.246,8118,四川成都,0.261,0.052,HTTPS
119.5.177.133,80,四川乐山,0.304,0.06,HTTPS
119.5.177.155,4386,四川乐山,0.465,0.093,HTTPS
117.95.105.151,36355,江苏淮安,0.725,0.145,HTTP
221.205.61.105,80,山西太原,1.769,0.353,HTTP
49.87.177.104,32659,江苏淮安,1.216,0.243,HTTPS
218.5.161.215,35216,福建泉州,0.24,0.048,HTTPS
27.40.143.209,61234,广东湛江,0.566,0.113,HTTP
61.142.240.132,808,广东佛山市南海区,0.188,0.037,HTTPS
117.90.108.110,24668,江苏镇江,0.488,0.097,HTTP
58.243.226.164,808,安徽合肥,0.585,0.117,HTTPS
180.115.3.75,46964,江苏常州,0.919,0.183,HTTPS
117.24.33.28,41989,福建泉州,0.462,0.092,HTTPS
110.73.43.75,8123,广西南宁,0.311,0.062,HTTPS
115.221.123.197,37822,浙江温州,1.4,0.28,HTTPS
180.122.156.249,25387,江苏泰州,1.905,0.381,HTTP
120.40.133.102,808,福建莆田,0.781,0.156,HTTPS
113.124.219.147,30428,山东烟台,0.271,0.054,HTTPS
171.117.238.5,80,山西太原,0.074,0.014,HTTPS
115.217.254.106,47327,浙江宁波,0.278,0.055,HTTP
110.73.6.165,8123,广西防城港,1.595,0.319,HTTP
171.12.164.191,44433,河南,1.294,0.258,HTTPS
113.124.86.21,31023,山东烟台,0.152,0.03,HTTPS
115.221.115.206,41655,浙江温州,1.085,0.217,HTTPS
117.84.179.158,49539,江苏无锡,0.599,0.119,HTTPS
59.173.57.27,8118,湖北武汉,0.818,0.163,HTTPS
49.87.176.49,37937,江苏淮安,1.609,0.321,HTTP
118.187.58.34,53281,北京,1.137,0.227,HTTP
120.32.208.85,8118,福建厦门,0.343,0.068,HTTP
183.135.254.90,35132,浙江宁波,0.469,0.093,HTTPS
117.69.97.94,39887,安徽宿州,0.436,0.087,HTTPS
39.67.109.102,8118,山东,0.915,0.183,HTTPS
110.73.32.11,8123,广西防城港,1.207,0.241,HTTP
122.237.107.196,80,浙江绍兴,0.177,0.035,HTTPS
49.70.195.154,40903,江苏苏州,0.361,0.072,HTTP
180.122.159.130,42359,江苏泰州,0.624,0.124,HTTP
180.122.155.234,44069,江苏泰州,0.207,0.041,HTTPS
49.84.85.183,36783,江苏苏州,0.254,0.05,HTTPS
123.161.153.5,49969,河南许昌,1.683,0.336,HTTPS
218.89.96.170,4320,四川遂宁,1.35,0.27,HTTP
120.37.73.53,8118,福建泉州,0.188,0.037,HTTPS
106.59.196.186,8118,云南,0.284,0.056,HTTP
180.118.242.42,61234,江苏镇江,0.645,0.129,HTTP
122.235.184.128,8118,浙江杭州,0.121,0.024,HTTP
114.245.19.124,8118,北京,0.03,0.006,HTTPS
113.108.204.74,8888,广东广州,0.165,0.033,HTTPS
180.122.151.36,32345,江苏泰州,0.658,0.131,HTTPS
110.73.50.143,8123,广西南宁,1.03,0.206,HTTP
110.73.0.77,8123,广西防城港,0.31,0.062,HTTP
222.95.123.25,8118,江苏南京,1.392,0.278,HTTPS
27.22.51.188,808,湖北襄阳,0.447,0.089,HTTPS
115.221.112.124,27246,浙江温州,0.482,0.096,HTTP
49.87.178.9,47190,江苏淮安,0.187,0.037,HTTP
180.118.240.240,808,江苏镇江,1.155,0.231,HTTPS
180.115.4.37,41474,江苏常州,0.535,0.107,HTTPS
182.34.183.97,4382,山东淄博,0.137,0.027,HTTPS
112.228.130.60,8118,山东临沂,0.223,0.044,HTTP
122.244.20.35,80,浙江宁波,1.55,0.31,HTTPS
180.118.242.158,808,江苏镇江,0.33,0.066,HTTP
117.92.165.240,808,江苏连云港,0.192,0.038,HTTP
111.155.116.217,8123,北京,0.356,0.071,HTTP
59.40.68.102,8010,广东深圳市宝安区,0.167,0.033,HTTP
121.12.42.196,61234,广东江门市新会区,0.22,0.044,HTTPS
218.7.72.30,8118,黑龙江哈尔滨,0.122,0.024,HTTP
115.202.82.221,31081,浙江台州,0.838,0.167,HTTP
121.31.145.129,8123,广西北海,0.302,0.06,HTTP
125.104.241.214,23128,浙江台州,0.789,0.157,HTTP
115.202.190.252,808,浙江台州,0.694,0.138,HTTPS
114.226.164.187,34148,江苏常州,0.95,0.19,HTTPS
125.122.20.183,39100,浙江杭州,0.27,0.054,HTTPS
180.118.241.251,61234,江苏镇江,0.788,0.157,HTTPS
123.134.217.3,808,山东莱芜,0.282,0.056,HTTP
123.185.129.166,8080,辽宁大连,0.429,0.085,HTTPS
117.36.188.115,80,陕西西安,1.155,0.231,HTTP
120.33.247.26,23122,福建莆田,1.781,0.356,HTTP
218.73.130.169,41581,浙江温州,1.306,0.261,HTTP
171.118.216.220,80,陕西,0.065,0.013,HTTP
182.43.253.39,8118,山东,0.144,0.028,HTTP
49.88.159.64,28236,江苏连云港,1.731,0.346,HTTPS
115.217.253.201,22522,浙江宁波,1.388,0.277,HTTPS
114.239.3.196,808,江苏宿迁,0.52,0.104,HTTP
117.60.216.140,8118,江苏,0.137,0.027,HTTP
123.163.164.181,32188,河南三门峡,0.127,0.025,HTTPS
119.5.224.129,4315,四川,0.412,0.082,HTTPS
112.225.185.219,8118,山东青岛,0.187,0.037,HTTP
115.211.55.183,8118,浙江金华,0.19,0.038,HTTPS
118.80.219.31,8118,山西阳泉,0.204,0.04,HTTP
119.127.18.254,8118,广东佛山,0.785,0.157,HTTPS
182.90.40.19,8118,广西梧州,0.253,0.05,HTTPS
182.88.12.101,8118,广西南宁,0.385,0.077,HTTP
218.73.138.72,28812,浙江温州,1.306,0.261,HTTP
114.239.149.173,808,江苏宿迁市泗阳县,1.037,0.207,HTTPS
218.89.96.54,4320,四川遂宁,0.318,0.063,HTTP
114.229.36.78,22806,江苏镇江,0.166,0.033,HTTPS
59.63.141.144,808,江西南昌,1.28,0.256,HTTP
110.73.6.254,8123,广西防城港,1.051,0.21,HTTP
121.225.84.117,8118,江苏,0.215,0.043,HTTPS
182.90.56.157,80,广西梧州,0.403,0.08,HTTP
113.122.9.143,808,山东菏泽,0.124,0.024,HTTPS
120.37.73.69,8118,福建泉州,0.194,0.038,HTTPS
61.143.16.116,30854,广东江门,0.202,0.04,HTTP
113.195.163.186,48888,江西赣州,0.216,0.043,HTTPS
222.141.11.17,8118,河南洛阳,0.123,0.024,HTTP
114.226.162.38,31976,江苏常州,0.639,0.127,HTTPS
61.157.136.105,808,四川绵阳,0.319,0.063,HTTPS
115.217.254.22,47287,浙江宁波,0.186,0.037,HTTP
49.84.220.94,8118,江苏苏州,1.476,0.295,HTTPS
111.155.116.208,8123,北京,0.463,0.092,HTTP
49.83.220.31,808,江苏盐城,1.279,0.255,HTTP
222.132.163.210,8118,山东泰安市新泰,0.193,0.038,HTTP
171.122.122.96,80,山西运城,0.114,0.022,HTTPS
183.153.4.159,808,浙江台州,0.315,0.063,HTTP
222.85.19.163,32873,河南许昌,1.167,0.233,HTTP
59.40.51.176,8010,广东深圳市罗湖区,0.66,0.132,HTTP
49.72.35.248,39823,江苏苏州,0.754,0.15,HTTP
115.209.9.165,25187,浙江金华,1.708,0.341,HTTP
139.213.1.50,8118,吉林,0.144,0.028,HTTP
121.226.153.158,25303,江苏盐城,1.518,0.303,HTTPS
182.90.71.139,8123,广西梧州,0.488,0.097,HTTPS
114.232.160.133,23639,江苏南通,0.182,0.036,HTTPS
182.90.51.251,8123,广西梧州,0.441,0.088,HTTPS
121.12.42.105,61234,广东江门市新会区,0.316,0.063,HTTP
27.151.169.66,23911,福建泉州,0.465,0.093,HTTPS
180.155.133.183,42577,上海,0.36,0.072,HTTPS
180.155.129.75,44789,上海,0.422,0.084,HTTP
115.202.67.127,35199,浙江台州,0.668,0.133,HTTPS
27.153.100.120,80,福建泉州,0.214,0.042,HTTPS
1.198.10.125,8118,河南,0.26,0.052,HTTP
182.45.190.164,8118,山东,0.135,0.027,HTTP
171.37.160.138,8123,广西,0.914,0.182,HTTP
171.38.94.115,8123,广西玉林,0.321,0.064,HTTPS
110.73.4.203,8123,广西防城港,1.439,0.287,HTTP
110.73.49.78,8123,广西南宁,0.821,0.164,HTTP
110.73.42.248,8123,广西南宁,0.427,0.085,HTTPS
120.27.5.62,9090,北京,0.06,0.012,HTTP
60.175.199.101,21012,安徽宿州,0.151,0.03,HTTPS
117.90.54.249,41503,江苏镇江,0.532,0.106,HTTPS
218.73.135.142,29854,浙江温州,0.598,0.119,HTTPS
115.202.86.244,43671,浙江台州,0.164,0.032,HTTPS
122.195.6.219,8118,江苏常州,1.668,0.333,HTTPS
42.59.59.137,80,辽宁,0.121,0.024,HTTP
119.162.5.106,8118,山东济南,0.094,0.018,HTTPS
121.12.42.111,61234,广东江门市新会区,0.199,0.039,HTTPS
27.159.124.171,8118,福建莆田,0.182,0.036,HTTPS
115.217.252.218,43425,浙江宁波,1.583,0.316,HTTP
115.200.55.108,8118,浙江杭州,0.127,0.025,HTTP
110.73.3.69,8123,广西防城港,0.72,0.144,HTTP
121.12.42.117,61234,广东江门市新会区,0.203,0.04,HTTPS
182.39.12.181,38344,山东聊城,1.979,0.395,HTTPS
110.73.55.155,8123,广西南宁,0.436,0.087,HTTP
115.200.28.15,80,浙江杭州,1.12,0.224,HTTPS
123.185.130.44,8080,辽宁大连,0.171,0.034,HTTPS
